station_id,current_label,override_label (Yes/No),notes
RSM00032217,No,,
RSM00032246,No,,
RSM00032252,No,,
RSM00032287,No,,
RSM00032363,No,,
RSM00032389,No,,
RSM00032408,No,,
RSM00032411,No,,
RSM00032447,No,,
RSM00032477,No,,
RSM00032509,No,,
RSM00032539,No,,
RSM00032547,No,,
RSM00032562,No,,
RSM00032564,No,,
RSM00032583,No,,
RSM00032594,No,,
RSM00032618,No,,
RSM00032623,No,,
RSM00033042,No,,
RSM00034003,No,,
RSM00034009,No,,
RSM00034013,No,,
RSM00034027,No,,
RSM00034047,No,,
RSM00034056,No,,
RSM00034063,No,,
RSM00034069,No,,
RSM00034072,No,,
RSM00034083,No,,
RSM00034084,No,,
RSM00034098,No,,
RSM00034109,No,,
RSM00034110,No,,
RSM00034116,No,,
RSM00034123,No,,
RSM00034139,No,,
RSM00034146,No,,
RSM00034152,No,,
RSM00034163,No,,
RSM00034172,No,,
RSM00034186,No,,
RSM00034199,No,,
RSM00034202,No,,
RSM00034213,No,,
RSM00034214,No,,
RSM00034231,No,,
RSM00034238,No,,
RSM00034240,No,,
RSM00034247,No,,
RSM00034253,No,,
RSM00034254,No,,
RSM00034262,No,,
RSM00034267,No,,
RSM00034273,No,,
RSM00034288,No,,
RSM00034289,No,,
RSM00034321,No,,
RSM00034336,No,,
RSM00034344,No,,
RSM00034356,No,,
RSM00034357,No,,
RSM00034363,No,,
RSM00034373,No,,
RSM00034391,No,,
RSM00034432,No,,
RSM00034438,No,,
RSM00034445,No,,
RSM00034452,No,,
RSM00034473,No,,
RSM00034476,No,,
RSM00034535,No,,
RSM00034545,No,,
RSM00034555,No,,
RSM00034560,No,,
RSM00034578,No,,
RSM00034579,No,,
RSM00034625,No,,
RSM00034635,No,,
RSM00034644,No,,
RSM00034646,No,,
RSM00034655,No,,
RSM00034662,No,,
RSM00034720,No,,
RSM00034723,No,,
RSM00034727,No,,
RSM00034730,No,,
RSM00034737,No,,
RSM00034740,No,,
RSM00034743,No,,
RSM00034747,No,,
RSM00034748,No,,
RSM00034753,No,,
RSM00034759,No,,
RSM00034785,No,,
RSM00034824,No,,
RSM00034825,No,,
RSM00034838,No,,
RSM00034845,No,,
RSM00034858,No,,
RSM00034861,No,,
RSM00034866,No,,
RSM00034880,No,,
RSM00034887,No,,
RSM00034915,No,,
RSM00034922,No,,
RSM00034924,No,,
RSM00034927,No,,
RSM00034936,No,,
RSM00034949,No,,
RSM00034954,No,,
RSM00034958,No,,
RSM00034964,No,,
RSM00034982,No,,
RSM00034984,No,,
RSM00034989,No,,
RSM00035001,No,,
RSM00035007,No,,
RSM00035011,No,,
RSM00035015,No,,
RSM00035026,No,,
RSM00035037,No,,
RSM00035041,No,,
RSM00035121,No,,
RSM00035125,No,,
RSM00035127,No,,
RSM00035133,No,,
RSM00035233,No,,
RSM00036020,No,,
RSM00036022,No,,
RSM00036034,No,,
RSM00036038,No,,
RSM00036045,No,,
RSM00036058,No,,
RSM00036061,No,,
RSM00036064,No,,
RSM00036068,No,,
RSM00036096,No,,
RSM00036103,Yes,,
RSM00036229,Yes,,
RSM00036231,No,,
RSM00036259,Yes,,
RSM00036278,Yes,,
RSM00036307,Yes,,
RSM00036442,Yes,,
RSM00037000,No,,
RSM00037001,No,,
RSM00037004,No,,
RSM00037009,No,,
RSM00037013,No,,
RSM00037014,No,,
RSM00037017,No,,
RSM00037018,No,,
RSM00037021,No,,
RSM00037031,No,,
RSM00037036,No,,
RSM00037050,No,,
RSM00037054,No,,
RSM00037058,No,,
RSM00037061,No,,
RSM00037066,No,,
RSM00037075,No,,
RSM00037085,No,,
RSM00037089,No,,
RSM00037099,No,,
RSM00037107,No,,
RSM00037123,No,,
RSM00037126,Yes,,
RSM00037145,No,,
RSM00037163,No,,
RSM00037171,No,,
RSM00037193,Yes,,
RSM00037212,No,,
RSM00037228,No,,
RSM00037235,No,,
RSM00037244,No,,
RSM00037248,No,,
RSM00037367,No,,
RSM00037461,Yes,,
RSM00037463,Yes,,
RSM00037470,No,,
RSM00037471,No,,
RSM00037472,No,,
RSM00037473,No,,
RSM00037597,No,,
RSM00037663,No,,
RSW00037201,No,,
RWM00064387,No,,
SA000040361,No,,
SA000040430,No,,
SA000040438,No,,
SA000041024,No,,
SA000403940,No,,
SAM00040356,No,,
SAM00040357,No,,
SAM00040360,No,,
SAM00040362,No,,
SAM00040373,No,,
SAM00040375,No,,
SAM00040377,No,,
SAM00040400,No,,
SAM00040401,No,,
SAM00040405,No,,
SAM00040410,No,,
SAM00040417,No,,
SAM00040420,No,,
SAM00040435,No,,
SAM00040437,No,,
SAM00040439,No,,
SAM00041030,No,,
SAM00041036,No,,
SAM00041055,Yes,,
SAM00041061,No,,
SAM00041084,No,,
SAM00041112,Yes,,
SAM00041114,Yes,,
SAM00041128,No,,
SAM00041136,No,,
SAM00041140,No,,
SAW00032502,No,,
SBM00071805,No,,
SE000063980,No,,
SF000015170,No,,
SF000028850,No,,
SF000030320,No,,
SF000047220,No,,
SF000061920,No,,
SF000065270,No,,
SF000066120,No,,
SF000067330,No,,
SF000068296,No,,
SF000068370,No,,
SF000068438,No,,
SF000068496,No,,
SF000068712,No,,
SF000068858,No,,
SF000068920,No,,
SF000068994,No,,
SF000081360,No,,
SF000083670,No,,
SF000084700,No,,
SF000087510,No,,
SF000087820,No,,
SF000097830,No,,
SF000098150,No,,
SF000104560,No,,
SF000107420,No,,
SF000111320,No,,
SF000123030,No,,
SF000123930,No,,
SF000140630,No,,
SF000143930,No,,
SF000174520,No,,
SF000175820,No,,
SF000206490,No,,
SF000206890,No,,
SF000207460,No,,
SF000207470,No,,
SF000207760,No,,
SF000208660,No,,
SF000210550,No,,
SF000211300,No,,
SF000212600,No,,
SF000213300,No,,
SF000215910,No,,
SF000216550,No,,
SF000218230,No,,
SF000220380,No,,
SF000221130,No,,
SF000225210,No,,
SF000225390,No,,
SF000227590,No,,
SF000228030,No,,
SF000235970,No,,
SF000236110,No,,
SF000236290,No,,
SF000236740,No,,
SF000236780,No,,
SF000241970,No,,
SF000254140,No,,
SF000255990,No,,
SF000273020,No,,
SF000278760,No,,
SF000281500,No,,
SF000283350,No,,
SF000284070,No,,
SF000284150,No,,
SF000285360,No,,
SF000287710,No,,
SF000288380,No,,
SF000292940,No,,
SF000292970,No,,
SF000295420,No,,
SF000296920,No,,
SF000298050,No,,
SF000298630,No,,
SF000300880,No,,
SF000300900,No,,
SF000302190,No,,
SF000302650,No,,
SF000304930,No,,
SF000307750,No,,
SF000312370,No,,
SF000315070,No,,
SF000322090,No,,
SF000325030,No,,
SF000336800,No,,
SF000338710,No,,
SF000340520,No,,
SF000341210,No,,
SF000341380,No,,
SF000343810,No,,
SF000347620,No,,
SF000352090,No,,
SF000366050,No,,
SF000366420,No,,
SF000367290,No,,
SF000372820,No,,
SF000375410,No,,
SF000376960,No,,
SF000381520,No,,
SF000400350,No,,
SF000406040,No,,
SF000406530,No,,
SF000413470,No,,
SF000414170,No,,
SF000422270,No,,
SF000423250,No,,
SF000423570,No,,
SF000440500,No,,
SF000447650,No,,
SF000451340,No,,
SF000451840,No,,
SF000456110,No,,
SF000460580,No,,
SF000464570,No,,
SF000464790,No,,
SF000468980,No,,
SF000473590,No,,
SF000474360,No,,
SF000477160,No,,
SF000480430,No,,
SF000480830,No,,
SF000486240,No,,
SF000490500,No,,
SF000490600,No,,
SF000493720,No,,
SF000495620,No,,
SF000502300,No,,
SF000508870,No,,
SF000514300,No,,
SF000515800,No,,
SF000522700,No,,
SF000525710,No,,
SF000525900,No,,
SF000528860,No,,
SF000534320,No,,
SF000535880,No,,
SF000547850,No,,
SF000561390,No,,
SF000565970,No,,
SF000567090,No,,
SF000570480,No,,
SF000581920,No,,
SF000592430,No,,
SF000597220,No,,
SF000608640,No,,
SF000624440,No,,
SF000660270,No,,
SF000670740,No,,
SF000680100,No,,
SF000683290,No,,
SF000685470,No,,
SF000685890,No,,
SF000688570,No,,
SF000694830,No,,
SF000695590,No,,
SF000698560,No,,
SF000700330,No,,
SF000700930,No,,
SF000712640,No,,
SF000735550,No,,
SF000738710,No,,
SF000742560,No,,
SF000742960,No,,
SF000743630,No,,
SF000750900,No,,
SF000752150,No,,
SF000753660,No,,
SF000754830,No,,
SF000757450,No,,
SF000757840,No,,
SF000761330,No,,
SF000762150,No,,
SF000765550,No,,
SF000765670,No,,
SF000768840,No,,
SF000773090,No,,
SF000775220,No,,
SF000778810,No,,
SF000781530,No,,
SF000782270,No,,
SF000782720,No,,
SF000784530,No,,
SF000787550,No,,
SF000788790,No,,
SF000792150,No,,
SF000792510,No,,
SF000793160,No,,
SF000793960,No,,
SF000794850,No,,
SF000794900,No,,
SF000795240,No,,
SF000795510,No,,
SF000796320,No,,
SF000797300,No,,
SF000797820,No,,
SF000798090,No,,
SF000798110,No,,
SF000798230,No,,
SF000800720,No,,
SF000801430,No,,
SF000804570,No,,
SF000805690,No,,
SF000806940,No,,
SF000810070,No,,
SF000840590,No,,
SF000845580,No,,
SF000847010,No,,
SF000853090,No,,
SF000853760,No,,
SF000860070,No,,
SF000871860,No,,
SF000876350,No,,
SF000886670,No,,
SF000893850,Yes,,
SF000896430,Yes,,
SF000896930,Yes,,
SF000901760,No,,
SF000906000,No,,
SF000912880,No,,
SF000917630,Yes,,
SF000918350,No,,
SF000918900,No,,
SF000921410,No,,
SF000923690,No,,
SF000923860,No,,
SF000930740,No,,
SF000933140,No,,
SF000935800,No,,
SF000941670,No,,
SF000943160,No,,
SF000945130,No,,
SF000945780,No,,
SF000947300,Yes,,
SF000950060,Yes,,
SF000951190,No,,
SF000951230,Yes,,
SF000953950,No,,
SF000954280,No,,
SF000956350,No,,
SF000958230,No,,
SF000960450,No,,
SF000960940,No,,
SF000961010,No,,
SF000962720,No,,
SF000966800,No,,
SF000972390,No,,
SF000974270,No,,
SF000981840,No,,
SF000981900,No,,
SF000985950,No,,
SF000990200,No,,
SF000992290,No,,
SF000994920,No,,
SF000994960,Yes,,
SF000996220,Yes,,
SF000997350,Yes,,
SF000998110,No,,
SF001000250,No,,
SF001000600,No,,
SF001003290,No,,
SF001007790,Yes,,
SF001010970,No,,
SF001011920,No,,
SF001012570,No,,
SF001014440,No,,
SF001014470,No,,
SF001015350,No,,
SF001017190,No,,
SF001018040,No,,
SF001020420,No,,
SF001021500,No,,
SF001023000,No,,
SF001023690,No,,
SF001025420,No,,
SF001027620,No,,
SF001028400,No,,
SF001030810,No,,
SF001031390,No,,
SF001032300,No,,
SF001033770,No,,
SF001033970,No,,
SF001035700,No,,
SF001038860,No,,
SF001042060,No,,
SF001047620,No,,
SF001073180,No,,
SF001073960,No,,
SF001083110,No,,
SF001095880,No,,
SF001097850,No,,
SF001098350,No,,
SF001103850,No,,
SF001105120,No,,
SF001106490,No,,
SF001113730,No,,
SF001123460,No,,
SF001130250,No,,
SF001130430,No,,
SF001133210,No,,
SF001136730,No,,
SF001146490,Yes,,
SF001147470,Yes,,
SF001148150,Yes,,
SF001155280,No,,
SF001155950,No,,
SF001160830,No,,
SF001174470,No,,
SF001174870,No,,
SF001176750,No,,
SF001177490,No,,
SF001180290,Yes,,
SF001183950,Yes,,
SF001186400,Yes,,
SF001190820,No,,
SF001192090,No,,
SF001193150,Yes,,
SF001194440,Yes,,
SF001200100,No,,
SF001203380,No,,
SF001203510,No,,
SF001212750,No,,
SF001215180,No,,
SF001215980,No,,
SF001218750,No,,
SF001220710,Yes,,
SF001224690,Yes,,
SF001224800,No,,
SF001225140,Yes,,
SF001228060,No,,
SF001230630,No,,
SF001233040,Yes,,
SF001234660,No,,
SF001235120,Yes,,
SF001236540,No,,
SF001244020,No,,
SF001245100,No,,
SF001250470,No,,
SF001251500,No,,
SF001258680,No,,
SF001258800,No,,
SF001260820,No,,
SF001262450,No,,
SF001267240,No,,
SF001271970,No,,
SF001272980,No,,
SF001274060,No,,
SF001274140,No,,
SF001274380,No,,
SF001274850,No,,
SF001277890,No,,
SF001278330,No,,
SF001280320,No,,
SF001280400,No,,
SF001283140,No,,
SF001290070,No,,
SF001316390,No,,
SF001330500,No,,
SF001332020,No,,
SF001344780,No,,
SF001373370,No,,
SF001380410,No,,
SF001396580,No,,
SF001398500,Yes,,
SF001400200,No,,
SF001405820,No,,
SF001406160,No,,
SF001410660,No,,
SF001410750,No,,
SF001413290,No,,
SF001416640,No,,
SF001421530,No,,
SF001423790,No,,
SF001424970,No,,
SF001428050,Yes,,
SF001428530,No,,
SF001432580,Yes,,
SF001433450,Yes,,
SF001435790,Yes,,
SF001435980,Yes,,
SF001437840,No,,
SF001440850,Yes,,
SF001444490,Yes,,
SF001447910,Yes,,
SF001449000,No,,
SF001450290,No,,
SF001452610,No,,
SF001453100,Yes,,
SF001453990,Yes,,
SF001458100,No,,
SF001460170,No,,
SF001464530,Yes,,
SF001465880,Yes,,
SF001470100,Yes,,
SF001472250,Yes,,
SF001474160,Yes,,
SF001475240,Yes,,
SF001476540,Yes,,
SF001477770,Yes,,
SF001480830,Yes,,
SF001481270,Yes,,
SF001483520,Yes,,
SF001485170,Yes,,
SF001485250,Yes,,
SF001490820,No,,
SF001492040,Yes,,
SF001500850,No,,
SF001506200,Yes,,
SF001516040,No,,
SF001521900,No,,
SF001522590,No,,
SF001524680,No,,
SF001524750,No,,
SF001524820,No,,
SF001527920,No,,
SF001536310,No,,
SF001538750,No,,
SF001541420,No,,
SF001543540,No,,
SF001547960,No,,
SF001608070,No,,
SF001638820,No,,
SF001650030,No,,
SF001658980,No,,
SF001662380,No,,
SF001667550,No,,
SF001672640,No,,
SF001676650,No,,
SF001680660,No,,
SF001682500,No,,
SF001688000,No,,
SF001690050,No,,
SF001690900,No,,
SF001700090,No,,
SF001700990,No,,
SF001701370,No,,
SF001706390,No,,
SF001711170,No,,
SF001715460,No,,
SF001717560,No,,
SF001721630,No,,
SF001725800,No,,
SF001727240,No,,
SF001728180,No,,
SF001731340,No,,
SF001734970,No,,
SF001740930,No,,
SF001743120,No,,
SF001745500,No,,
SF001747530,No,,
SF001750220,Yes,,
SF001753710,No,,
SF001760150,Yes,,
SF001762770,Yes,,
SF001763720,Yes,,
SF001766310,Yes,,
SF001770450,Yes,,
SF001771780,Yes,,
SF001771840,Yes,,
SF001775520,Yes,,
SF001788810,No,,
SF001793440,Yes,,
SF001793530,No,,
SF001797130,No,,
SF001797900,Yes,,
SF001798640,No,,
SF001800300,No,,
SF001800320,No,,
SF001801230,Yes,,
SF001803940,Yes,,
SF001804390,No,,
SF001807120,No,,
SF001807220,No,,
SF001810730,No,,
SF001815610,No,,
SF001816040,No,,
SF001820130,No,,
SF001823790,No,,
SF001825350,No,,
SF001827300,No,,
SF001827940,No,,
SF001830050,No,,
SF001861390,Yes,,
SF001933470,No,,
SF001943230,No,,
SF001944540,No,,
SF001957300,No,,
SF001963750,No,,
SF001984350,No,,
SF001985240,No,,
SF001988360,No,,
SF001991070,No,,
SF001992750,No,,
SF001994350,No,,
SF002001660,No,,
SF002004660,No,,
SF002007640,Yes,,
SF002010200,Yes,,
SF002013610,No,,
SF002013760,Yes,,
SF002014820,No,,
SF002025050,No,,
SF002030430,No,,
SF002035950,Yes,,
SF002036570,Yes,,
SF002037370,Yes,,
SF002040500,Yes,,
SF002040580,Yes,,
SF002041380,Yes,,
SF002075600,Yes,,
SF002084060,Yes,,
SF002085280,Yes,,
SF002086350,Yes,,
SF002087330,Yes,,
SF002090390,Yes,,
SF002097660,No,,
SF002098250,No,,
SF002098860,No,,
SF002107980,No,,
SF002108260,No,,
SF002146700,No,,
SF002238340,No,,
SF002242080,No,,
SF002243890,No,,
SF002247340,No,,
SF002250650,No,,
SF002256790,No,,
SF002263270,No,,
SF002267710,No,,
SF002270540,No,,
SF002271270,No,,
SF002273680,No,,
SF002277560,No,,
SF002278110,No,,
SF002281700,No,,
SF002284580,No,,
SF002284950,No,,
SF002285670,No,,
SF002285710,No,,
SF002297370,No,,
SF002300270,No,,
SF002300730,No,,
SF002307640,No,,
SF002307740,Yes,,
SF002308100,Yes,,
SF002312790,No,,
SF002313610,No,,
SF002313950,No,,
SF002320180,Yes,,
SF002321230,Yes,,
SF002322110,Yes,,
SF002322750,Yes,,
SF002328230,Yes,,
SF002328950,Yes,,
SF002328980,Yes,,
SF002330490,Yes,,
SF002332110,No,,
SF002332390,Yes,,
SF002381320,Yes,,
SF002384680,Yes,,
SF002386360,Yes,,
SF002390970,Yes,,
SF002394720,No,,
SF002394820,No,,
SF002395660,No,,
SF002395850,No,,
SF002396050,No,,
SF002400220,No,,
SF002400730,No,,
SF002402840,No,,
SF002405640,No,,
SF002407160,No,,
SF002408830,No,,
SF002408910,No,,
SF002410190,No,,
SF002410420,No,,
SF002411030,No,,
SF002411310,No,,
SF002413020,No,,
SF002444050,No,,
SF002472420,No,,
SF002512610,No,,
SF002528940,No,,
SF002531740,No,,
SF002533630,No,,
SF002536480,No,,
SF002545890,No,,
SF002552020,No,,
SF002555520,No,,
SF002556260,No,,
SF002563810,No,,
SF002564530,No,,
SF002566380,No,,
SF002573910,No,,
SF002576550,No,,
SF002578450,No,,
SF002581820,No,,
SF002583800,No,,
SF002584580,No,,
SF002588120,No,,
SF002588940,No,,
SF002592780,No,,
SF002593480,No,,
SF002597270,No,,
SF002597430,No,,
SF002600040,No,,
SF002600300,No,,
SF002605190,No,,
SF002606780,No,,
SF002608820,No,,
SF002611460,No,,
SF002613650,No,,
SF002613680,No,,
SF002617220,No,,
SF002617330,No,,
SF002621290,No,,
SF002624790,Yes,,
SF002626940,Yes,,
SF002630410,Yes,,
SF002630470,Yes,,
SF002632800,Yes,,
SF002633160,Yes,,
SF002633730,Yes,,
SF002634990,Yes,,
SF002635670,Yes,,
SF002637600,Yes,,
SF002637920,Yes,,
SF002686400,Yes,,
SF002688450,No,,
SF002690430,No,,
SF002691140,No,,
SF002692950,No,,
SF002694770,No,,
SF002695320,No,,
SF002697740,No,,
SF002701190,No,,
SF002702190,No,,
SF002707220,No,,
SF002710990,No,,
SF002714020,No,,
SF002720020,No,,
SF002721210,No,,
SF002721270,No,,
SF002740340,No,,
SF002751790,No,,
SF002760120,No,,
SF002760720,No,,
SF002771770,No,,
SF002773860,No,,
SF002794970,No,,
SF002803510,No,,
SF002807720,No,,
SF002817600,No,,
SF002821660,No,,
SF002821960,No,,
SF002824640,No,,
SF002825840,No,,
SF002828220,No,,
SF002828230,No,,
SF002830980,No,,
SF002840080,No,,
SF002848320,No,,
SF002870410,No,,
SF002874410,No,,
SF002883780,No,,
SF002885280,No,,
SF002891020,No,,
SF002900320,No,,
SF002904630,No,,
SF002905600,No,,
SF002908100,No,,
SF002911480,No,,
SF002918990,No,,
SF002930070,No,,
SF002931060,No,,
SF002935140,No,,
SF002935970,No,,
SF002937000,No,,
SF002937920,No,,
SF002942330,No,,
SF002945000,Yes,,
SF002948260,No,,
SF002948470,No,,
SF002950010,No,,
SF002951160,No,,
SF002951740,No,,
SF002954050,No,,
SF002954080,Yes,,
SF002955390,Yes,,
SF002955580,Yes,,
SF002957200,Yes,,
SF002957600,Yes,,
SF002957700,Yes,,
SF002958070,Yes,,
SF002961150,Yes,,
SF002961570,Yes,,
SF002961690,Yes,,
SF002962380,Yes,,
SF002963790,Yes,,
SF002965830,Yes,,
SF002966220,Yes,,
SF002966820,Yes,,
SF002968250,Yes,,
SF002977210,Yes,,
SF002985120,Yes,,
SF002988710,Yes,,
SF002990080,No,,
SF002996140,No,,
SF002997880,No,,
SF002999000,No,,
SF003000510,No,,
SF003005670,No,,
SF003017510,No,,
SF003026280,No,,
SF003044460,No,,
SF003044750,No,,
SF003048220,No,,
SF003050370,No,,
SF003053080,No,,
SF003160610,No,,
SF003162940,No,,
SF003174470,No,,
SF003203480,No,,
SF003206540,No,,
SF003211100,No,,
SF003220710,No,,
SF003221720,Yes,,
SF003223290,No,,
SF003226480,No,,
SF003231440,No,,
SF003236490,No,,
SF003242020,No,,
SF003243790,No,,
SF003246070,No,,
SF003247250,No,,
SF003254710,No,,
SF003258770,No,,
SF003266680,No,,
SF003272570,No,,
SF003272640,No,,
SF003277840,No,,
SF003278830,No,,
SF003278990,No,,
SF003283840,No,,
SF003284250,No,,
SF003287260,No,,
SF003292150,No,,
SF003300980,Yes,,
SF003301990,No,,
SF003303630,Yes,,
SF003304210,Yes,,
SF003305730,Yes,,
SF003306990,Yes,,
SF003310580,Yes,,
SF003310680,Yes,,
SF003312710,Yes,,
SF003312750,Yes,,
SF003314740,Yes,,
SF003317400,Yes,,
SF003323260,Yes,,
SF003323490,Yes,,
SF003332260,Yes,,
SF003336820,Yes,,
SF003341740,No,,
SF003348250,No,,
SF003355500,No,,
SF003362830,No,,
SF003370060,No,,
SF003374310,No,,
SF003377950,No,,
SF003390650,No,,
SF003393540,No,,
SF003393570,No,,
SF003395380,No,,
SF003397340,No,,
SF003517080,No,,
SF003562850,No,,
SF003564170,No,,
SF003567120,No,,
SF003574130,No,,
SF003593040,No,,
SF003594580,No,,
SF003598080,No,,
SF003605120,No,,
SF003617360,No,,
SF003618320,No,,
SF003636510,No,,
SF003643220,No,,
SF003654090,No,,
SF003654440,No,,
SF003657310,No,,
SF003658550,No,,
SF003661170,Yes,,
SF003663030,Yes,,
SF003665290,Yes,,
SF003667350,Yes,,
SF003668720,Yes,,
SF003670660,Yes,,
SF003671770,Yes,,
SF003676000,Yes,,
SF003677680,Yes,,
SF003680030,Yes,,
SF003686340,Yes,,
SF003688310,Yes,,
SF003691170,Yes,,
SF003692380,Yes,,
SF003692840,Yes,,
SF003695050,Yes,,
SF003697850,Yes,,
SF003704860,Yes,,
SF003715790,No,,
SF003717060,No,,
SF003724960,No,,
SF003728520,No,,
SF003734850,No,,
SF003742640,No,,
SF003744020,No,,
SF003872400,No,,
SF003918340,No,,
SF003918570,No,,
SF003921480,No,,
SF003930830,No,,
SF003945740,No,,
SF003948780,No,,
SF003962840,No,,
SF003968130,No,,
SF003975810,No,,
SF003977840,No,,
SF003981770,No,,
SF003984090,No,,
SF003985560,No,,
SF003988760,No,,
SF003988890,No,,
SF003992080,No,,
SF003992410,No,,
SF003994040,No,,
SF003996620,No,,
SF004002030,No,,
SF004006470,No,,
SF004007920,No,,
SF004014070,No,,
SF004016580,No,,
SF004017980,No,,
SF004020810,No,,
SF004021660,No,,
SF004025430,No,,
SF004027880,Yes,,
SF004028270,No,,
SF004028660,Yes,,
SF004030540,Yes,,
SF004036460,Yes,,
SF004040070,Yes,,
SF004041320,Yes,,
SF004041520,Yes,,
SF004041770,Yes,,
SF004043160,Yes,,
SF004052950,Yes,,
SF004062210,Yes,,
SF004066070,Yes,,
SF004066580,Yes,,
SF004076390,No,,
SF004087980,No,,
SF004093750,No,,
SF004108780,No,,
SF004230440,No,,
SF004236180,No,,
SF004243540,No,,
SF004243570,No,,
SF004245090,No,,
SF004318200,No,,
SF004321360,No,,
SF004321960,No,,
SF004322370,No,,
SF004323870,No,,
SF004331150,No,,
SF004334940,No,,
SF004335120,No,,
SF004337910,No,,
SF004338040,No,,
SF004338580,No,,
SF004340200,No,,
SF004342280,No,,
SF004342360,No,,
SF004343590,No,,
SF004345990,No,,
SF004348880,No,,
SF004354000,Yes,,
SF004357210,No,,
SF004357350,No,,
SF004364950,No,,
SF004367470,No,,
SF004368550,No,,
SF004371000,No,,
SF004371040,No,,
SF004371340,No,,
SF004371940,No,,
SF004374520,No,,
SF004375170,No,,
SF004375550,No,,
SF004376600,No,,
SF004378340,No,,
SF004383150,No,,
SF004387160,No,,
SF004393890,No,,
SF004393960,No,,
SF004397640,Yes,,
SF004397690,Yes,,
SF004400180,Yes,,
SF004401290,Yes,,
SF004401570,Yes,,
SF004404350,Yes,,
SF004404490,Yes,,
SF004407670,Yes,,
SF004408850,Yes,,
SF004412610,Yes,,
SF004412700,No,,
SF004417770,Yes,,
SF004420680,Yes,,
SF004426600,Yes,,
SF004428670,Yes,,
SF004431960,Yes,,
SF004434510,Yes,,
SF004441760,No,,
SF004442030,No,,
SF004442770,No,,
SF004474460,No,,
SF004674870,No,,
SF004682100,No,,
SF004683180,No,,
SF004685000,No,,
SF004694590,No,,
SF004701960,No,,
SF004705160,No,,
SF004712590,No,,
SF004721750,No,,
SF004722810,No,,
SF004734160,No,,
SF004736860,No,,
SF004741980,No,,
SF004742550,No,,
SF004742700,No,,
SF004745020,No,,
SF004750560,Yes,,
SF004753700,Yes,,
SF004754560,Yes,,
SF004756110,Yes,,
SF004756690,Yes,,
SF004757170,Yes,,
SF004757360,Yes,,
SF004757610,Yes,,
SF004758520,Yes,,
SF004758810,Yes,,
SF004760120,Yes,,
SF004760400,Yes,,
SF004760440,Yes,,
SF004760720,Yes,,
SF004761290,Yes,,
SF004761600,Yes,,
SF004761630,Yes,,
SF004762270,Yes,,
SF004762460,Yes,,
SF004762830,Yes,,
SF004764330,Yes,,
SF004766300,Yes,,
SF004766440,Yes,,
SF004767360,Yes,,
SF004767660,Yes,,
SF004768020,Yes,,
SF004771910,Yes,,
SF004773090,Yes,,
SF004775010,Yes,,
SF004777620,Yes,,
SF004777720,Yes,,
SF004780080,Yes,,
SF004780930,Yes,,
SF004782920,Yes,,
SF004783600,Yes,,
SF004783860,Yes,,
SF004784060,Yes,,
SF004792250,Yes,,
SF004795450,Yes,,
SF004812390,Yes,,
SF005082610,No,,
SF005086490,No,,
SF005087210,No,,
SF005088250,No,,
SF005092830,No,,
SF005097590,No,,
SF005103080,No,,
SF005104330,No,,
SF005107120,Yes,,
SF005108170,No,,
SF005110840,Yes,,
SF005111200,No,,
SF005112910,No,,
SF005113100,No,,
SF005114180,Yes,,
SF005114670,No,,
SF005114690,No,,
SF005115240,No,,
SF005116720,No,,
SF005121440,No,,
SF005122460,No,,
SF005122800,No,,
SF005123950,No,,
SF005124810,No,,
SF005125450,No,,
SF005125520,No,,
SF005125800,No,,
SF005126020,No,,
SF005126130,No,,
SF005132850,No,,
SF005133370,No,,
SF005133450,No,,
SF005133470,No,,
SF005133500,No,,
SF005133820,No,,
SF005134370,No,,
SF005138270,No,,
SF005138360,Yes,,
SF005140100,No,,
SF005144080,No,,
SF005146180,No,,
SF005162850,Yes,,
SF005164800,Yes,,
SF005165540,Yes,,
SF005167080,Yes,,
SF005174300,No,,
SF005177620,Yes,,
SF005178160,No,,
SF005180880,No,,
SF005181860,No,,
SF005188590,No,,
SF005188860,No,,
SF005205890,No,,
SF005351750,No,,
SF005456260,No,,
SF005458390,No,,
SF005462720,No,,
SF005463140,No,,
SF005464120,No,,
SF005481650,No,,
SF005487470,No,,
SF005491300,No,,
SF005493540,No,,
SF005493580,No,,
SF005511200,No,,
SF005512810,No,,
SF005536510,No,,
SF005538590,Yes,,
SF005541750,Yes,,
SF005547860,No,,
SF005554410,No,,
SF005554550,No,,
SF005555670,No,,
SF005556730,No,,
SF005558780,No,,
SF005560880,No,,
SF005568980,No,,
SF005577120,No,,
SF005850560,No,,
SF005865450,No,,
SF005883850,No,,
SF005884060,No,,
SF005887210,No,,
SF005896280,No,,
SF005896700,No,,
SF005898670,No,,
SF005898960,No,,
SF005900280,No,,
SF005903070,No,,
SF005903610,No,,
SF005904860,No,,
SF005905000,No,,
SF005911250,No,,
SF005924740,Yes,,
SF005931260,No,,
SF005934190,No,,
SF005937780,No,,
SF005941410,No,,
SF005944440,No,,
SF005944570,No,,
SF005945390,No,,
SF005945900,No,,
SF005946960,No,,
SF005948060,No,,
SF005951100,No,,
SF005951610,No,,
SF005966470,No,,
SF006305560,No,,
SF006308860,No,,
SF006310110,No,,
SF006315960,No,,
SF006322740,No,,
SF006333930,No,,
SF006334630,No,,
SF006337960,No,,
SF006338810,No,,
SF006340500,No,,
SF006340840,No,,
SF006341310,No,,
SF006341400,No,,
SF006344170,No,,
SF006363080,No,,
